destIp_longitude,0.389940651
appname_num,0.260992514
synHour,0.170103431
carrier_num,0.075120264
destIp_latitude,0.064734845
netType_num,0.028299333
longitude,0.009641996
signal,0.001095923
latitude,5.89E-05
speed,1.21E-05
