carrier_num,longitude,latitude,signal,synHour,appname_num,destIp_longitude,destIp_latitude,RTT_sum,RTT_median,RTT_average,RTT_std,RTT_stretch_weight,RTT_label
6.0,-12.0,4.0,4.0,6.0,22.0,-11.0,3.0,956,66.0,88.71548117154812,102.3579463185896,0.009769637199319095,1
36.0,-9.0,4.0,4.0,14.0,98.0,-8.0,4.0,928,53.0,181.08512931034483,453.2361799093963,0.00220635519476822,1
6.0,-12.0,4.0,4.0,15.0,0.0,-12.0,3.0,1222,73.0,108.80441898527005,128.8334550084284,0.00776195903412339,1
36.0,-8.0,4.0,4.0,4.0,0.0,-8.0,4.0,854,69.0,119.40515222482436,128.03584565288511,0.0078103127674969694,1
6.0,-12.0,4.0,4.0,12.0,22.0,11.0,2.0,819,395.0,978.59462759462758,1060.683675792758,0.0009427881495890819,1
36.0,-8.0,4.0,4.0,4.0,0.0,-8.0,4.0,854,69.0,119.40515222482436,128.03584565288511,0.0078103127674969694,1
6.0,-12.0,4.0,4.0,8.0,0.0,-12.0,3.0,804,75.0,114.58208955223881,142.18875226703292,0.007032905093097538,1
68.0,-12.0,3.0,4.0,3.0,0.0,-12.0,4.0,804,74.5,112.38930348258707,229.45655337249477,0.004358123510975177,1
25.0,-9.0,3.0,4.0,20.0,0.0,-0.0,-0.0,799,52.0,95.35043804755945,266.0499870159221,0.0037586921586286477,1
6.0,-12.0,4.0,4.0,3.0,0.0,-12.0,3.0,780,88.0,138.46282051282051,169.70357233670592,0.005892627870059903,1
36.0,-8.0,3.0,4.0,0.0,0.0,-8.0,4.0,744,52.0,74.09543010752688,75.48734338532617,0.0015161749408100862,0
6.0,-12.0,4.0,4.0,13.0,0.0,-12.0,3.0,736,73.0,111.65896739130434,152.5366999710698,0.006555799359692852,1
36.0,-9.0,4.0,4.0,4.0,16.0,-8.0,4.0,735,42.0,55.706122448979592,62.86033024872048,0.0018207352385248919,0
36.0,-9.0,4.0,4.0,4.0,16.0,-8.0,4.0,735,42.0,55.706122448979592,62.86033024872048,0.0018207352385248919,0
36.0,-10.0,3.0,4.0,3.0,0.0,-8.0,4.0,722,44.0,58.724376731301938,73.15893743075125,0.0015644297526531514,0
36.0,-10.0,3.0,4.0,3.0,0.0,-8.0,4.0,722,44.0,58.724376731301938,73.15893743075125,0.0015644297526531514,0
36.0,-10.0,3.0,4.0,22.0,0.0,-8.0,4.0,704,51.0,61.704545454545453,57.12044373930586,0.0020036962407279156,0
36.0,-9.0,4.0,4.0,4.0,98.0,-8.0,4.0,729,39.0,48.327846364883399,37.312800142631225,0.0030673661036334818,0
68.0,-12.0,4.0,4.0,1.0,0.0,-12.0,4.0,679,52.0,195.23416789396171,603.7944375195385,0.0016561927998345305,1
68.0,-12.0,4.0,4.0,1.0,0.0,-12.0,4.0,679,52.0,195.23416789396171,603.7944375195385,0.0016561927998345305,1
332.0,-10.0,3.0,4.0,4.0,46.0,-12.0,5.0,672,109.0,122.64136904761905,43.472976176580275,0.002632716424205046,0
6.0,-12.0,4.0,4.0,3.0,0.0,-12.0,3.0,780,88.0,138.46282051282051,169.70357233670592,0.005892627870059903,1
68.0,-9.0,4.0,4.0,0.0,0.0,-9.0,4.0,601,39.0,102.7504159733777,351.05571838144556,0.002848550664864638,1
70.0,-12.0,4.0,4.0,21.0,0.0,-12.0,4.0,599,46.0,106.45742904841403,472.35590530467056,0.0021170477361873944,1
68.0,-9.0,4.0,4.0,0.0,0.0,-9.0,4.0,601,39.0,102.7504159733777,351.05571838144556,0.002848550664864638,1
6.0,-12.0,4.0,4.0,23.0,22.0,11.0,2.0,594,248.0,446.84511784511784,527.3998919654688,0.0018960944346675642,1
70.0,-12.0,4.0,4.0,19.0,0.0,-12.0,4.0,561,45.0,210.97860962566844,953.1017697495222,0.0010492058998723744,1
36.0,-8.0,4.0,4.0,21.0,384.0,-12.0,4.0,592,82.0,148.50844594594594,174.81035070169554,0.005720485062732047,1
6.0,-12.0,4.0,4.0,4.0,22.0,-11.0,3.0,590,65.0,80.927118644067804,72.338093512711,0.0015821818468169395,0
68.0,-12.0,4.0,4.0,19.0,47.0,6.0,-0.0,584,74.0,97.717465753424662,100.1671238912553,0.009983315494669015,1
68.0,-12.0,4.0,4.0,19.0,47.0,6.0,-0.0,584,74.0,97.717465753424662,100.1671238912553,0.009983315494669015,1
68.0,-12.0,4.0,4.0,22.0,0.0,-12.0,4.0,583,156.0,889.6140651801029,1475.4295465274338,0.0006777687232532362,1
36.0,-9.0,4.0,4.0,14.0,98.0,-7.0,4.0,579,44.0,133.43523316062175,401.9187965683651,0.0024880647746214654,1
68.0,-12.0,4.0,4.0,23.0,0.0,-12.0,4.0,569,46.0,254.53075571177504,1000.0801511919134,0.0009999198552317853,1
36.0,-9.0,4.0,4.0,14.0,98.0,-7.0,4.0,579,44.0,133.43523316062175,401.9187965683651,0.0024880647746214654,1
36.0,-9.0,4.0,4.0,18.0,0.0,-8.0,4.0,548,88.0,212.69525547445255,447.1684232329174,0.0022362938616511574,1
70.0,-12.0,3.0,4.0,2.0,0.0,-12.0,3.0,548,46.0,98.051094890510953,323.75085764715493,0.0030887949062666765,1
68.0,-12.0,4.0,4.0,18.0,0.0,-12.0,4.0,545,133.0,1209.8146788990825,4592.69266750271,0.00021773719088060664,1
68.0,-12.0,4.0,4.0,18.0,0.0,-12.0,4.0,545,133.0,1209.8146788990825,4592.69266750271,0.00021773719088060664,1
36.0,-9.0,4.0,4.0,20.0,0.0,-8.0,4.0,542,58.5,140.48339483394835,216.44750584610367,0.004620057856942967,1
36.0,-9.0,4.0,4.0,15.0,98.0,-8.0,4.0,536,45.0,118.0018656716418,289.84806557215836,0.0034500834015435155,1
25.0,-8.0,3.0,1.0,5.0,0.0,-0.0,-0.0,535,56.0,62.502803738317759,20.44165372694495,0.005598960823717205,0
36.0,-9.0,4.0,4.0,16.0,33.0,-8.0,4.0,520,36.0,43.301923076923075,26.528199730045007,0.004314353011280023,0
36.0,-9.0,4.0,4.0,16.0,33.0,-8.0,4.0,520,36.0,43.301923076923075,26.528199730045007,0.004314353011280023,0
189.0,-9.0,4.0,4.0,2.0,0.0,-8.0,4.0,509,49.0,128.36149312377211,317.41573603067064,0.003150442421365568,1
189.0,-9.0,4.0,4.0,2.0,0.0,-8.0,4.0,509,49.0,128.36149312377211,317.41573603067064,0.003150442421365568,1
89.0,-12.0,4.0,1.0,0.0,0.0,-8.0,4.0,469,78.0,101.80810234541578,72.21315181248599,0.0015849193050921269,0
68.0,-10.0,4.0,4.0,17.0,46.0,-12.0,5.0,494,85.0,85.273279352226723,54.22751791261008,0.002110589287409425,0
68.0,-10.0,4.0,4.0,17.0,46.0,-12.0,5.0,494,85.0,85.273279352226723,54.22751791261008,0.002110589287409425,0
68.0,-12.0,4.0,4.0,2.0,0.0,-12.0,4.0,485,41.0,124.57938144329897,466.4454580635029,0.0021438733783615445,1
68.0,-10.0,4.0,4.0,2.0,46.0,-12.0,5.0,469,85.0,87.110874200426437,30.225034969286995,0.0037866628940365944,0
68.0,-10.0,4.0,4.0,2.0,46.0,-12.0,5.0,469,85.0,87.110874200426437,30.225034969286995,0.0037866628940365944,0
36.0,-8.0,4.0,4.0,12.0,0.0,-8.0,4.0,468,34.0,79.017094017094024,255.31457830650555,0.003916736782650533,1
36.0,-8.0,4.0,4.0,12.0,0.0,-8.0,4.0,468,34.0,79.017094017094024,255.31457830650555,0.003916736782650533,1
36.0,-12.0,3.0,4.0,12.0,0.0,-8.0,4.0,467,42.0,55.616702355460383,46.486174632379594,0.002462065749532268,0
6.0,-12.0,4.0,4.0,21.0,88.0,-12.0,4.0,462,79.5,135.56493506493507,307.86515134250413,0.0032481753639192717,1
36.0,-9.0,4.0,4.0,21.0,0.0,-8.0,4.0,450,71.0,188.05555555555554,262.4331602146477,0.003810494067068682,1
6.0,-12.0,4.0,4.0,7.0,22.0,11.0,2.0,449,347.0,872.011135857461,981.9574502871465,0.0010183740646884216,1
6.0,-12.0,4.0,4.0,21.0,70.0,12.0,4.0,448,248.0,294.09151785714283,146.80349511525006,0.00681182692016247,1
6.0,-12.0,4.0,4.0,21.0,70.0,12.0,4.0,448,248.0,294.09151785714283,146.80349511525006,0.00681182692016247,1
6.0,-12.0,4.0,4.0,7.0,22.0,11.0,2.0,449,347.0,872.011135857461,981.9574502871465,0.0010183740646884216,1
68.0,-9.0,4.0,4.0,6.0,0.0,-9.0,4.0,444,43.5,137.01801801801801,459.95762107923,0.0021741133403847764,1
70.0,-12.0,4.0,4.0,18.0,0.0,-12.0,4.0,445,67.0,217.53033707865168,443.92235083857133,0.0022526462074076593,1
6.0,-12.0,4.0,4.0,18.0,22.0,11.0,2.0,427,400.0,932.25995316159253,988.1076752346422,0.001012035454296551,1
36.0,-10.0,3.0,4.0,10.0,0.0,-8.0,4.0,425,141.0,200.76235294117646,169.44878801328008,0.005901488064474251,1
70.0,-12.0,4.0,4.0,3.0,0.0,-12.0,4.0,421,51.0,451.87173396674586,1021.4685100577067,0.0009789827000574948,1
70.0,-12.0,4.0,4.0,3.0,0.0,-12.0,4.0,421,51.0,451.87173396674586,1021.4685100577067,0.0009789827000574948,1
36.0,-10.0,3.0,4.0,10.0,0.0,-8.0,4.0,425,141.0,200.76235294117646,169.44878801328008,0.005901488064474251,1
68.0,-10.0,4.0,4.0,15.0,46.0,-12.0,5.0,410,85.0,88.18780487804878,37.749577255729875,0.0030318754992623206,0
68.0,-10.0,4.0,4.0,15.0,46.0,-12.0,5.0,410,85.0,88.18780487804878,37.749577255729875,0.0030318754992623206,0
6.0,-12.0,4.0,4.0,21.0,88.0,-8.0,4.0,398,135.0,196.84170854271358,237.1268082377456,0.004217152870363736,1
25.0,-8.0,3.0,1.0,4.0,0.0,-0.0,-0.0,396,55.0,63.116161616161619,32.55758909208469,0.0035153714258585205,0
36.0,-9.0,4.0,4.0,2.0,16.0,-8.0,4.0,393,55.0,74.17302798982189,83.24900925675193,0.0013748153811196848,0
70.0,-12.0,4.0,4.0,4.0,0.0,-12.0,4.0,391,44.0,167.58567774936063,557.7374940099872,0.0017929581760951028,1
36.0,-9.0,4.0,4.0,13.0,0.0,-8.0,4.0,390,54.5,1613.7076923076922,8360.15298729434,0.00011961503593532176,1
36.0,-10.0,3.0,4.0,10.0,0.0,-8.0,4.0,425,141.0,200.76235294117646,169.44878801328008,0.005901488064474251,1
6.0,-12.0,4.0,4.0,22.0,88.0,-12.0,5.0,387,62.0,71.108527131782949,56.02808085773316,0.0020427617122880724,0
36.0,-8.0,4.0,4.0,11.0,0.0,-8.0,4.0,382,101.0,170.40314136125656,165.04885772145775,0.006058812001520393,1
36.0,-9.0,4.0,4.0,0.0,0.0,-8.0,4.0,382,39.0,93.594240837696333,250.0078747834617,0.00399987400743327,1
36.0,-9.0,4.0,4.0,23.0,98.0,-8.0,4.0,382,75.0,155.11780104712042,190.754232515008,0.005242347636618353,1
70.0,-12.0,3.0,4.0,4.0,0.0,-12.0,3.0,381,57.0,148.30971128608923,625.425359620852,0.0015989118199591782,1
89.0,-12.0,3.0,4.0,15.0,0.0,-0.0,-0.0,378,33.0,55.113756613756614,54.395818302980025,0.0021040591346869657,0
36.0,-10.0,3.0,4.0,17.0,0.0,-8.0,4.0,377,45.0,74.021220159151198,111.57747400888552,0.008962382495954019,1
6.0,-12.0,4.0,4.0,21.0,22.0,11.0,2.0,376,287.5,629.33510638297878,842.9199846187475,0.001186352225890456,1
6.0,-12.0,4.0,4.0,8.0,22.0,11.0,2.0,375,393.0,1070.1600000000001,1125.7027960641597,0.0008883339399141057,1
6.0,-12.0,4.0,4.0,6.0,22.0,11.0,2.0,375,402.0,863.56799999999998,946.4348542694318,0.0010565967593954642,1
6.0,-12.0,4.0,4.0,21.0,22.0,11.0,2.0,376,287.5,629.33510638297878,842.9199846187475,0.001186352225890456,1
89.0,-12.0,3.0,4.0,13.0,0.0,-0.0,-0.0,375,32.0,63.794666666666664,76.65644898868949,0.0014930513987941802,0
68.0,-12.0,3.0,4.0,1.0,0.0,-12.0,4.0,375,47.0,115.288,490.6778899875831,0.0020379968619032448,1
89.0,-10.0,4.0,4.0,21.0,0.0,-0.0,-0.0,372,41.0,63.268817204301072,103.89346691921233,0.009625244297387833,1
68.0,-12.0,3.0,4.0,8.0,0.0,-12.0,4.0,363,49.0,127.06887052341598,441.1166499216711,0.0022669740536376704,1
89.0,-9.0,3.0,4.0,22.0,0.0,-0.0,-0.0,368,38.0,47.603260869565219,41.3589823877394,0.0027672832304279833,0
89.0,-9.0,3.0,4.0,22.0,0.0,-0.0,-0.0,368,38.0,47.603260869565219,41.3589823877394,0.0027672832304279833,0
70.0,-12.0,3.0,4.0,3.0,0.0,-12.0,3.0,365,52.0,78.69589041095891,85.67321225552227,0.0013359137048322858,0
85.0,-12.0,5.0,4.0,19.0,0.0,-8.0,4.0,360,50.0,91.450000000000003,147.99535559529485,0.006756968797957282,1
85.0,-12.0,5.0,4.0,19.0,0.0,-8.0,4.0,360,50.0,91.450000000000003,147.99535559529485,0.006756968797957282,1
36.0,-12.0,3.0,4.0,12.0,366.0,-12.0,4.0,352,41.0,49.008522727272727,26.597001626967998,0.004303192517502013,0
6.0,-12.0,4.0,4.0,0.0,22.0,11.0,2.0,357,249.0,437.19607843137254,522.3403117979304,0.0019144607019855174,1
6.0,-12.0,4.0,4.0,10.0,70.0,12.0,4.0,355,256.0,350.9267605633803,317.2998053371146,0.0031515934872306394,1
6.0,-12.0,4.0,4.0,10.0,70.0,12.0,4.0,355,256.0,350.9267605633803,317.2998053371146,0.0031515934872306394,1
6.0,-12.0,4.0,4.0,0.0,22.0,11.0,2.0,357,249.0,437.19607843137254,522.3403117979304,0.0019144607019855174,1
70.0,-12.0,3.0,4.0,3.0,0.0,-12.0,3.0,365,52.0,78.69589041095891,85.67321225552227,0.0013359137048322858,0
6.0,-12.0,4.0,4.0,7.0,88.0,-12.0,4.0,349,85.0,98.214899713467048,64.2216541894068,0.001782140616490631,0
25.0,-8.0,3.0,0.0,5.0,0.0,-0.0,-0.0,348,54.5,58.669540229885058,17.349102888996285,0.00659699922938085,0
6.0,-12.0,4.0,4.0,16.0,22.0,11.0,2.0,345,1213.0,1203.104347826087,1158.9468735788525,0.0008628523211870608,1
25.0,-8.0,3.0,0.0,5.0,0.0,-0.0,-0.0,348,54.5,58.669540229885058,17.349102888996285,0.00659699922938085,0
6.0,-12.0,4.0,4.0,7.0,88.0,-12.0,4.0,349,85.0,98.214899713467048,64.2216541894068,0.001782140616490631,0
6.0,-12.0,4.0,4.0,7.0,88.0,-12.0,4.0,349,85.0,98.214899713467048,64.2216541894068,0.001782140616490631,0
36.0,-9.0,4.0,4.0,21.0,207.0,-12.0,4.0,338,96.0,421.57692307692309,898.4973855138077,0.001112969293091652,1
70.0,-7.0,4.0,4.0,18.0,0.0,-8.0,4.0,430,55.0,81.900000000000006,104.999808416215,0.009523826901055289,1
36.0,-8.0,4.0,4.0,5.0,0.0,-8.0,4.0,333,67.0,93.62462462462463,94.88387209329967,0.0012062325858352035,0
36.0,-8.0,4.0,4.0,5.0,0.0,-8.0,4.0,333,67.0,93.62462462462463,94.88387209329967,0.0012062325858352035,0
6.0,-12.0,4.0,4.0,20.0,22.0,-11.0,3.0,332,58.0,100.85843373493977,215.93883244239083,0.004630941034039279,1
68.0,-10.0,4.0,4.0,22.0,0.0,-10.0,4.0,331,33.0,37.90634441087613,23.587857024820533,0.004852158391019769,0
36.0,-10.0,3.0,4.0,17.0,0.0,-8.0,4.0,377,45.0,74.021220159151198,111.57747400888552,0.008962382495954019,1
89.0,-12.0,3.0,4.0,16.0,0.0,-0.0,-0.0,328,32.0,77.908536585365852,120.63845977095033,0.008289230498289231,1
89.0,-12.0,3.0,4.0,16.0,0.0,-0.0,-0.0,328,32.0,77.908536585365852,120.63845977095033,0.008289230498289231,1
6.0,-12.0,4.0,4.0,12.0,176.0,11.0,2.0,325,298.0,432.89230769230767,469.65205199256644,0.002129235879535405,1
36.0,-9.0,4.0,4.0,1.0,16.0,-12.0,3.0,323,96.0,121.81733746130031,116.67329187467772,0.008570941849091993,1
68.0,-10.0,4.0,4.0,1.0,46.0,-12.0,5.0,322,86.0,91.472049689440993,35.488352058437684,0.0032250586953345315,0
6.0,-12.0,4.0,4.0,19.0,22.0,11.0,2.0,322,292.0,1013.8198757763976,1117.4758901519044,0.0008948738928623013,1
68.0,-10.0,4.0,4.0,1.0,46.0,-12.0,5.0,322,86.0,91.472049689440993,35.488352058437684,0.0032250586953345315,0
68.0,-12.0,4.0,4.0,16.0,0.0,-12.0,4.0,315,51.0,201.1015873015873,582.6471031618343,0.0017163047659094653,1
36.0,-8.0,4.0,4.0,14.0,0.0,-8.0,4.0,318,53.0,175.27358490566039,543.8692822916935,0.0018386771096656088,1
6.0,-9.0,3.0,4.0,3.0,0.0,-0.0,-0.0,316,83.0,90.161392405063296,25.457880888381712,0.004495740194989692,0
6.0,-12.0,4.0,4.0,9.0,8.0,12.0,2.0,316,185.0,238.70253164556962,167.4969680244638,0.005970257323427758,1
6.0,-9.0,3.0,4.0,3.0,0.0,-0.0,-0.0,316,83.0,90.161392405063296,25.457880888381712,0.004495740194989692,0
6.0,-12.0,4.0,4.0,3.0,22.0,11.0,2.0,312,280.0,769.22756410256409,966.1541206003527,0.0010350315531217897,1
89.0,-10.0,4.0,4.0,1.0,0.0,-0.0,-0.0,106,39.0,62.575471698113205,61.84871196676057,0.0018505157949072189,0
36.0,-9.0,4.0,4.0,21.0,0.0,-12.0,3.0,311,51.0,101.88102893890675,103.32775869663126,0.009677941461364558,1
6.0,-12.0,4.0,4.0,15.0,22.0,11.0,2.0,309,498.0,1214.0194174757282,1186.566314095398,0.0008427678993755773,1
6.0,-12.0,4.0,4.0,15.0,22.0,11.0,2.0,309,498.0,1214.0194174757282,1186.566314095398,0.0008427678993755773,1
85.0,-8.0,4.0,4.0,13.0,0.0,-8.0,4.0,310,62.5,82.109677419354838,93.59708209829672,0.001222816094511993,0
6.0,-12.0,4.0,1.0,2.0,0.0,-12.0,3.0,308,27.5,74.165584415584419,263.0560070432561,0.0038014718281478483,1
70.0,-7.0,4.0,4.0,14.0,0.0,-7.0,4.0,307,40.0,42.967426710097719,17.961384045528,0.006372115762295816,0
6.0,-12.0,4.0,4.0,0.0,88.0,-12.0,5.0,306,63.0,69.333333333333329,21.819820695033183,0.005245323506036423,0
6.0,-12.0,4.0,4.0,0.0,88.0,-12.0,5.0,306,63.0,69.333333333333329,21.819820695033183,0.005245323506036423,0
96.0,-10.0,3.0,4.0,18.0,0.0,14.0,4.0,304,72.0,95.11513157894737,68.79830767872399,0.001663587699331623,0
70.0,-12.0,4.0,4.0,15.0,0.0,-12.0,4.0,304,100.5,602.59868421052636,1179.8134512435051,0.0008475916247149204,1
25.0,-7.0,4.0,4.0,20.0,0.0,-0.0,-0.0,304,62.0,180.41118421052633,272.1050832349184,0.0036750507859372216,1
189.0,-9.0,4.0,4.0,16.0,0.0,-8.0,4.0,301,45.0,106.45514950166113,292.25205662189694,0.003421703893409232,1
68.0,-10.0,4.0,4.0,4.0,46.0,-12.0,4.0,301,98.0,112.22591362126246,71.55753296821742,0.001599440529063403,0
6.0,-12.0,4.0,4.0,7.0,88.0,-7.0,4.0,301,146.0,191.14950166112956,186.17651639566884,0.005371246703718341,1
31.0,-10.0,3.0,4.0,23.0,210.0,-12.0,4.0,301,90.0,96.986710963455153,76.00957158742028,0.0015057579723038405,0
25.0,-8.0,3.0,0.0,4.0,0.0,-0.0,-0.0,300,55.0,62.303333333333335,32.76234610375487,0.0034934011754439126,0
68.0,-10.0,4.0,4.0,14.0,46.0,-12.0,5.0,299,85.0,83.946488294314378,35.162077845843434,0.0032549845003738056,0
332.0,-10.0,3.0,4.0,3.0,0.0,-0.0,-0.0,297,114.0,165.14814814814815,120.9936620968818,0.008264895719903758,1
332.0,-10.0,3.0,4.0,3.0,0.0,-0.0,-0.0,297,114.0,165.14814814814815,120.9936620968818,0.008264895719903758,1
